Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
448132,B003MOXA6C,A1RRMZKOMZ2M7J,"Sue Katz ""Honey Bee""",1,1,4,1280361600,Decent but heavy on the peanuts,"These are decent ... and MUCH better than the other think thin bars. However, the #1 ingredient is PEANUTs. I'm not sure that ""mixed nuts"" is apt but it's tasty for being so low in sodium (90mg) & sugars (3g) and gluten-free. I'd buy them again but would wait until they're on sale.<br /><br />Nutrition: 190 cal, 11g fat, 10g protein, 5g fiber<br /><br />Major Ingredients: Peanuts, soy crisps, almonds, chickory extract, cashews, maltitol, brown rice syrup, honey, soy lecithin, flavoring, salt."
447957,B003FCZOPQ,A1II2UNGXBY21Z,BROCK A STANLEY,1,1,5,1336608000,best blck licorice,This has got to be the best black licorice in the world as I consider myself quite the connoisseur of this fine product!
271542,B004YWHTBS,AV15W3FPLQPN0,"MikeDidIt ""Have a great one!""",0,0,5,1283558400,Yum-O,These are the best crunchy granola bars I've tasted. They are excellent alone or with a nice cup of coffee. Highly recommended!
15304,B00503DP0O,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",0,0,5,1312416000,"Delicious , Nice soft texture","I really was expecting some nearly straw-like hard thing. I was expecting NOT to like it.<br /><br />Much to my surprise, it was actually very good with quite a few nice flavors-coconut, chocolate, oats, etc. that all came together well.  (And I'm like Mikey on the old Life cereal commercials-I don't like these things usually.)  But, I was looking for something tolerable to eat on the run or at the desk. It certainly is tastier than that.<br /><br />The nutritional analysis is pretty good.  At 180 calories and  9 grams of fat, it probably is most appropriate as a snack substitute, commuter or travel tidbit, or as a meal component with your tea, coffee, milk & fruit. If you're hungry & want something good, healthy, and quickly, this is a good choice.<br /><br />No trans fat, but be aware it is not low-fat.  No Vitamin C, minimal calcium but a good source of fiber and whole grain.  Good source of Omega 3 Fatty acids, low source of protein (2 g).<br /><br />So enjoy it as a healthy, tasty source of fiber and Omega 3 Fatty Acids, but you should look elsewhere in your diet for protein, Vitamin C, Calcium-not significantly fortified there.<br /><br />But, hey, it's much better than a standard cookie and tastes just as good or better!"
178692,B004SEOUU0,AGRVNPPZYW87,C. Phillips,0,0,5,1343433600,LOVE these cookies!!!,I absolutely love Enjoy Life products!! These cookies are a staple at our house!  You would never know they are allergy-free!  They have great flavor and a wonderful crunchy texture!  I am so thankful for this company and this product since we are an allergen free family!
559767,B001E8DHPW,A2K2PML6QPYJ9O,Caroline Connor,0,1,5,1304121600,Nutiva Organic Extra Virgin Coconut Oil 54 once jar,IF you want to change you life for the better and loss weight naturally this is the product for you.  Highly recommend.
212014,B000CNB4LE,A2NMDSBVNTTQOR,"D Sal ""doglover""",0,0,4,1298937600,Something Strange Going On With Zico,"So my husband and I have been receiving Zico water with mango for several months, with subscribe and save. This month both cases taste HORRIBLE.  Expiration date is in just a few months.  In the past they were over a year away.  Also the cases were different in color.  Tasted no hint of mango, but cannot drink this batch.  What is up with that?  We love this stuff and have come to depend on it for after exercise."
27784,B002RBTV78,A1D7HM0MMEAKUN,Connie,3,5,3,1300665600,Lindt is no more!,"As much as we liked Lindt chocolates, I am very disappointed that I need to leave this kind of review.<br /><br />Those of us that come from Europe know what good chocolate should taste like. It seems that Lindt is getting too americanized.... chocolate is too sweet and no flavor. Too bad!"
264207,B004EAGP74,A2I9SDHDLH0DRD,EiaS,0,0,5,1287619200,Excellent product,"We absolutely LOVE this coconut oil....and the price cannot be beat!!  My husband is weird,in that he'll cook eggs in it(YUCK!) but I love to have it on waffles or toast,or even yams. I also love to use it on my skin,because it's sooooo good for it! The consistency of the coconut oil at room temperature makes it easy to spread....if it gets too warm in the house,though,the oil does turn liquidy,which can be disconcerting. All in all,coconut oil just can't be beat!"
250598,B002YR7A78,A19TZJZGQKO6YE,La Nonna,4,4,2,1326844800,disappointed in the Osem company,"The box it came in was roomy enough, that was not the problem. But something caused a hole in the couscous bag, and couscous was all over the box and other items,the couscous bag should have had a double wrapping to prevent this problem from happening. I have purchased this product before, and I love it. But I think Osem should make more of an effort to keep foods sanitary. This is the reason I gave it only two stars."
173598,B000MRU0PQ,AUO53YGHPOOW7,H. Miller,0,0,5,1329177600,Most Delicious Fortune Cookies Ever!,"My daughter asked for fortune cookies for Valentines. I found these on Amazon. They are absolutely delicious!! I highly recommend them and will be ordering more, myself."
539588,B006WYSFZK,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,"With Kettle Chips, you really have to be careful.  Some of their flavors are nauseating.  With that said, they DO make fantastic plain chips.  Thick cuts of potato, fried to a dark golden brown.  They are crunchy and lightly salted with sea salt.  I can't recommend these chips enough.  You won't regret it.<br /><br />Some people say they are burnt but they aren't.  From their website: ""Take a quick look and you'll see an immediate difference: Kettle Brand® Potato Chips are a beautiful tawny gold. During cooking, the natural sugars of our select potatoes caramelize, creating chips from light gold to a deep amber.  The results are flavors as deep and rich as the colors, and an artisanal display in every bag""<br /><br />Some have also said that these chips are oily, which is true.  But they explain that on their website: ""At Kettle Foods we exclusively use expeller pressed high monounsaturated sunflower and/or safflower oil to make Kettle Brand®  products. Both of these oils are naturally free of trans fatty acids and are not hydrogenated in any way. We have taken the extra step of sending our products to independent third party labs to test for the presence of trans fats and results indicate we are ""trans fat free"" meaning none were detected. You will see zero trans fats listed on our packaging.""  That oiliness is natural and happens when quality oil is being used.<br /><br />You will not find chips with such a natural potato flavor.  I'm also a fan of their unsalted potato chips.  For those of us watching our salt intake, the unsalted chips is the best you can get.  Period."
151292,B000YPG7RQ,A374X0XDWF5JB3,Stephonie Williams,0,0,5,1339459200,Forget the alcoholic drinks!,My brother a culinary chef used these cherries for my birthday cake; a black forest cherry cake.<br />He used the juice to baste the cake before layering the vanilla bean whipped cream and cherries.<br />The cherries are so incredibly decadent. The flavor is amazing and the fruit is not like regular mushy canned cherries. They are firm and retain a great shape. They are very sweet and perfect for any special occasion.
478424,B000I6MC3E,AUO4PAI3Y5U2Q,Dee,1,1,5,1314921600,Great coffee!,"As a coffee drinker, the flavored coffees have never really appealed to me. But after a colleague brought some of the coconut creme coffee to work, I found the coffee to be unlike any other flavored coffee I had had. It really struck a fancy with me, and when I got home that night, I ordered the Coffee Masters Coconut Creme and enjoy every cup of it. It's good coffee and the price is fair."
439254,B004IJHY4Y,A17ME7IK6W5O5W,RVP,0,0,5,1203811200,YUMMY,THESE ARE GREAT. MY KIDS LOVE THEM AND THEY HAVE A GREAT TIME LOOKING AT THE ANIMALS. PLUS THEY ARE A MUCH HEALTHIER ALTERNATIVE TO OTHER COOKIES! BUYING FROM AMAZON IS 1.00 CHEAPER THAN THE GROCERY STORE. I EVEN LIKE THEM. THE BAG DOESN'T STAY AROUND FOR TOO LONG THOUGH.
389791,B0008IT4OM,A3HBB2R2LOPDXY,"N. Weigl ""the herb lady""",3,3,5,1166140800,And I don't even like chocolate!,"What a beautiful truffle- They are beyond heaven.  I took them to the shoppe I work at and yum yum, everybody liked them.  They are VERY VERY delicious!"
29453,B000PDY3P0,A21SFLWNKIGUA9,Midwesta1865,0,0,5,1308873600,Can't wait!,"I love this product and as you know from the title, I could not wait for it to arrive. Smells great, taste great and all of the popcorn pops in my popper. I joined the club."
378738,B008YA1LQK,A1XA9UZS1DC6PF,neet,0,0,5,1322438400,Very Good,I am a coffee person and had to cut back on the caff- when I found that the K-Cups had half the Caff I Tried it and it is great. Thank you
326435,B001NC8HS6,A2NMIIIUTY4823,Elizabeth,0,0,5,1348704000,Fun and delicious!,"These cookies make a great snack,or a light treat instead of dessert. It is a fun gift to give, the size and the animal crackers always bring a big smile."
281568,B004ZWRALQ,A3HA7R3WQM2H82,"G. Skypala ""tallgabe30""",0,0,5,1346976000,Just as described,I love this gum and it last quite a long time.  Best way to buy is in bulk so buying the 10-pack is well worth it.
72541,B004X3VRLG,AX329NHW6B7BA,"Judy Smith ""judylynnsbooks""",0,0,5,1309996800,My babies love these!,I have really finiky eaters but so far they have loved all these fun bites products. Usually they would just turn their nose up at dog treats but they chew and chew on these and it's good for their breath and teeth. They last quite a while too.
436641,B002HFNESG,AT8FBAA5MUGF0,Kim,0,0,5,1340236800,Very Satisified,I am very pleased with this purchase. I have made tea everyday since it arrived. I will order again when I need more.
48138,B004SRH2B6,A3E16O8GK3J9WE,"Carol C. Papas ""CCP""",3,5,1,1276646400,PURE PREMIUM? I THINK NOT...,Heloooo people do you read the ingredients?  Zico is made from concentrate!!! I drink Vitacoco because it has one ingredient NATURAL COCONUT WATER.  Zico is a no-go....
103983,B00065LI0A,A3OFJES10PZGEH,SN,0,0,3,1324425600,Average Value But Giftable,"I bought this as a gift so I don't know how the stuff tastes,<br />but there's a good variety of stuff and it looks nice and spiffy.<br />It's not as big as I thought yet not that small either.<br />Basket is Sturdy and it's shrinkwrapped nicely so it's a plus.<br />My recipient said ""WOW"" when he saw it.<br />I give it 3.5 Stars so yes go buy it if there's no other baskets."
347214,B001EQ59C8,A3RTC17QVQGML7,"readerrocker ""bookworm & an old-time rock n r...",0,0,4,1227484800,My 12-year old son LOVES this stuff.,"I don't think it looks or smells particularly appealing, and I have not tasted it. My son, however, thinks it's darn near the best stuff in the world.<br /><br />After he had some at a friend's house and came home raving about it, I (reluctantly) bought a box for his use as an after-school snack. According to him, it's the kind of quick food that staves off after-school hunger so severe that it will actually kill a 12-year old boy if he doesn't counteract it by eating something the second he arrives home. (After all, dinner is still a couple hours away; FAR too long to save a hungry, growing boy from complete starvation.)<br /><br />At his request, I bought him a box of Cheeseburger Mac Hamburger Helper Microwave Singles at our local grocery store. A few weeks later I went back, intending to purchase more. Unfortunately, they were out. I asked a store clerk when they would have it back in stock and was told that *that* product would no longer be carried. None of the flavors. We have two grocery stores in our town; I checked the other grocery store with the same result.<br /><br />Odd. Unfortunate. I suspect that this may prove to be one of those products that just don't make it, for some reason.<br /><br />Too bad. It's great kid-quick food, food that they can make themselves, food they will eat and not toy with before tossing away, and food that actually has a modicum of food value to it instead of a load of completely empty calories.<br /><br />So I'm going online to buy up a bunch of this product before disappears completely."
546268,B001LFEUCM,A1WYW4MO3SYN31,"J C ""J C""",0,0,5,1337990400,VERY GOOD AND GOOD FOR YOU!!!,"This product is one of the healthiest things I eat all day and the taste is great.  Organic whole foods and no sodium.  I eat one shortly after I get to work and I am not hungry before lunch time.  I wish Amazon carried more varieties on a consistent basis. Amazon subscribe and save has the best price I have found. <a href=""http://www.amazon.com/gp/product/B0018KNGDY"">L&Auml;RABAR Jocalat, Chocolate Hazelnut, 1.7-Ounce Bars (Pack of 16)</a>"
385953,B000MGWIH0,A15JZAG7611LLR,Rudy H. Leon,2,4,5,1204243200,Great product and great service,"Stevia is a healthy alternative to artificial sweetners.  Fast shipping and good service.<a href=""http://www.amazon.com/gp/product/B00028P3CK"">Stevia Packets - 1000 - Packets</a> Buying in bulk saves $$$"
493494,B000NMI4QM,A3WAA0W5CFQ4O,"Kenneth Carlson ""KEC""",16,24,3,1200182400,Shipping costs too high!!!,Product was of good quality and delivered on time.  The shipping costs were way out of line.  I would not use this vender again because of the shipping costs.
365615,B0017JULHU,A3LLS2C25SPJ8T,Laura Stevens,0,0,1,1342310400,Difficult to work with,"I had such a hard time with this fondant.  I have used Wilton for years and have done many good things with it so I decided to ""step it up"".  Boy am I sorry I did.  I had a 4 tiered anniversary cake to do in ivory.  I HATE coloring fondant so I figured this was as good a time as any to try a new fondant that was already colored so I ordered Satin Ice (...or SATAN Ice as I now call it).  I took it out of the tub and set it on the counter.  My 9 year old twins both said WHAT is that?!  I said ""It's fondant!""  Having seen me work with fondant for many years, they both said ""It looks too GOOEY to be fondant!!"".  Boy... even at 9 they are VERY observant.  It was very easy to roll out, but getting it ON the cake was a different story.  When I picked it up to put it on the cake it fell apart in my hands.  I attempted this 4 times.  Finally I put wax paper underneath it, rolled it out and flipped it onto the cake.  Easy enough.....or so I thought until I saw all the wrinkles transferred from the wax paper...back to the drawing board.  I ended up putting wax paper underneath, rolling it out, putting wax paper on top, flipping it over, THEN putting it on the cake....only to find that it still tore in the process.  UGH.  I'm exhausted!!  Never again."
298402,B006N3I0DM,A39V1XM0N9LQ2T,L. S. Prostoff,1,1,5,1229299200,Emeril's K-Cup,"Always the best service dealing with Amazon.<br />Eneril's Big Easy Bold coffee is for the serious coffee lover.<br />Perfect for those who love robust, bold flavor."
523384,B001D3K34Q,A2582KMXLK2P06,B. E Jackson,0,0,5,1338508800,minty fresh,"Know what I like about doublemint gum?  It doesn't resemble regular mint flavor at *all*.  Not even a little bit.  Doublemint actually tastes a thousand times better.  But at the same time, doublemint actually makes your breath smell just as great.  Isn't that wonderful?  Wrigley's Doublement gum is certainly for me.  A 15-stick gum pack would keep your minty fresh breath going strong for several weeks (unless you have a gum chewing addiction... then it'd be gone in a few days).  Just don't spend more than 5 bucks.  15 dollars is a major ripoff."
302499,B000YC317I,A87HEU6U0GJ92,Scott Mathes,30,30,2,1318204800,30% Juice,"I received my 3 bottles of this product today.  Upon looking at the label on the bottle, it is only 30% juice and there is sugar and grape juice included as a sweetner. The balance of the product is citric acid as an acidity regulator.  I am very disappointed that this did not show up the description when I ordered it."
37411,B000FBO9LK,ARM30MN576O9M,Debbie Darden,2,2,5,1203984000,Best cookies in the world,"These cookies are fabulous. Flaky, not too sweet, fluffy not gooey layers. Small but not too small. Suggested serving size of 6 is good. Lots of things these days have completely unrealistic serving sizes. I know they have sat fat but I really don't care. I have been unable to find anything like them. They remind me of REAL bakery cookies."
451000,B001OCKIBY,A28TWWUAWFVCTR,Never pay retail,1,2,5,1248825600,Call it a granola bar if that makes you feel better...,"They label this as a granola bar.  They say it has 7 grams of protein like it's a healthy snack.  In fact, this is a chocolate-free candy bar. (Each bar has 220 calories and 12 grams of fat.)  But OMG is this baby worth blowing your diet for!!!  The peanuts and chewy nougat are fabulous but the almonds and cashews really upscale this bar to a whole new level of ecstasy.  Consider it a little bit better for you than a Mars bar and enjoy!  I'm planning on ordering a rail car's worth myself..."
233900,B004YV7VE4,A3RONLQHPFA9ZP,"A. Blanchard ""Tea, Books, Heaven!""",0,0,5,1318464000,Lemony and crunchy!,"These are all natural, raw, and crunchy! I usually hate crunchy cookies, but these are more like chips. All those words that usually turn people off, like raw, or all natural, these are addicting! Try some and increase your intake of organic sprouted nuts and seeds, Dr. Oz would approve!"
76818,B0015Z3BT6,A1PXSYED30ZASE,Bklyn,3,3,5,1269043200,Cat Sure is a superb product for an elderly cat.,"I am happy to have found Cat Sure. My 21 year old cat enjoys it, and I am sure it is helping to keep her going."
381094,B0007U5J40,A1FFC0SW6UGEHY,Jennifer,0,0,3,1323648000,Shorted,Was shorted by one bar.  It was supposed to be a six pack of bars but only five were in the ziplock bag they came in.  Hopeing they correct this problem.
148876,B0045G8KHA,A3HA8G5E3VF4OM,gbsb,0,0,5,1347580800,Almost  as good as fresh!  And it has cherries!,"The convenience of these fruit cups cannot be overstated.  And a great help if you need to exert ""portion control"" as well ... Amazon.com had a great price on these and I've decided to ""Subscribe and Save"".  We all need to eat more fruit, after all ... and this makes it effortless.<br />The added cherries are a real plus, as well."
452594,B000YSTGGW,A1W8ESCDZ5MF0V,"Jacob A. Smith ""jacobsstcg""",1,1,5,1329955200,Our son loves this stuff,My son loves this stuff.  He likes it by itself or when it's mixed with fruits.  We were initially drawn to it at one of the local big box stores because it is multigrain and has DHA and probiotics.  Compared to plain old rice cereal I think this has been a much better choice.  After finding out that our son loves it we started getting it from Amazon and have put it on subscribe and save.  Our little guy is 11 months now and goes through the 6 pack in about a month.  Great product and a better price then we've been able to find locally (plus the convenience of getting it delivered).
27611,B000PWTXE2,A109W8CR31K3ED,catherine austin,0,0,5,1238025600,ginger lovers rejoice,"This is an instant ginger drink in granular form. It is delicious hot or cold, and the the little sachets make it convenient to carry anywhere. I think it would be good sprinkled on hot buttered toast,or as a last minute garnish on a frosted cake. Its a wonderful comfort for someone with a cold or flu, or an upset tummy. A real find!!!!!!!!"
256224,B0009F3SF0,AHFRVBQNZAST4,Tiffiny Suter,7,7,5,1167782400,Good flavor,"This was a nice, flavorful tea. I enjoyed it and am looking forward to trying the Nursing Mom's tea."
79075,B003VD9NQ0,A20OP2O4OBTE88,JustSoGal,3,3,5,1289606400,Great chocolately cocoa mix,"My favorite - very chocolatey, not too sweet (altho sometimes I mix in some extra plain cocoa to de-sweeten it some more). Dissolves well. Fantastic with coffee, and you can always add hot milk"
44997,B0029NTQ1K,A5A3C6XVDYUND,Julia A. Andrews,4,4,5,1280102400,Frankenstein's Little Monsters' Treats,"Of course, my cats deserve only the best so I began giving them treats to elicit a desired behavior in them.  Little did I know this would backfire and they would elicit a desired behavior in ME!<br /><br />Not only do they LOVE these (and a couple of other flavors), they have now learned when it 10pm, which is treat time and time to leave the bedroom.<br /><br />By 930pm the vultures are starting the circle me on bed while staring at me; at 945 they start to softly vocalize; by 10pm they hoist me on their little backs and carry me to the drawer where the treats live while in full complaining voice.  I obey and give them an equal number of treats in the hallway, quickly locking the bedroom door behind me. Why lock it?  We have lever type doorhandles and the male has learned to open the bedroom since ""Treat Time"" started, will march back in and demand more.<br /><br />Did Dr Frankenstein realized the monster he created?  YIKES!"
78091,B0045TEG2K,A2GNK7WUTIWOXZ,dave,1,2,3,1337731200,welcome to fart city,"I read the reviews and then went to store to buy product, I had to see for myself what would happen. We didn't get cramps but got plenty of ammo for use in a fart war against each other. The taste was ok, not great. Would eat again but only a small single slice."
304895,B006J4MAUE,A37IHRVO8JWYF2,Emily D. Agunod,0,0,4,1332633600,Not quite Premium,"If you love granola, you'll love this cocoa-flavored one from Nature's Path.  It has a very nice cocoa intensity and chunky pieces of dark chocolate.  It's also not cloying in sweetness, which I find off-putting in some granola. It contains some pieces big enough to snack on but it's also lovely with milk.  However, the red berries are almost non-existent.  I've eaten half the bag already and only gotten 3 measly pieces of spongy strawberry that were smaller than green peas. I can barely taste it.  For almost $4 a bag, I expect to see red berries when the package says red berries.  It would have been perfect otherwise.<br /><br />Pros:<br />- delicious<br />- made of whole grains, 0 g. of transfat, low sodium, cholesterol-free<br />- certified organic and non-GMO (made in a kitchen, not a lab)<br />- Nature's Path promises to donate up to $1 million dollars to food banks for every bag of Love Crunch bought.<br /><br />Cons:<br />- not nearly enough red berries<br />- a bit pricey<br />- serving size is a minuscule 1/4 cup but has 140 calories and 55 of those from fat<br />- produced in a facility that uses dairy, peanuts, and tree nuts so people with allergies - beware!"
219308,B002DMOY6O,A2I0UHCXN3330S,just me,1,2,5,1301616000,very good,just got these 3 jars with exp 11-15-11<br />that is just fine 7 months freshness<br />excellent taste/i believe i remember seeing on tv a taste<br />taste which hellman's mayo won..<br />no complaints<br />nothing wrong with any of my jars<br />used subscribe and save and another promotion coupon from amazon<br />16.26 free ship no wasted gas<br />delighted with amazon as always
82272,B000LTIDR2,A3F8328AOUA5OV,K. Joslyn,24,27,1,1283472000,Cheaper at the store,"I considered buying these in bulk here on Amazon, then realized that i would be over paying! The very same bars are $3 for a box of 8... to get 48 bars, would would be spending $18, instead of $22+ (shipping, tax, etc). Plus, then i can choose the variety of flavors we want, not what is pre-boxed. While some of the bulk items here are a deal, many are not!"
471271,B000E8UAEO,A1NX28NAP713YX,"MichiganHokie ""AAB""",1,1,5,1332720000,Lovely mint tea!,"I ended up choosing this from the numerous mint tea options available on amazon because I'd tried Revolution's Earl Grey before and loved it. This stuff is just fantastic! First of all, it comes in a tetrahedral teabag, as opposed to a flat one. The bag is made out of a sort of nylon-type mesh instead of paper, so you don't get any weird paper taste (it matters more in the more delicate herbal teas than the darker black teas, for me anyway). Secondly, inside the tea bag, you get actual mint leaves, not tiny flakes and dust. And because the tea bag has a more 3-dimensional shape, the leaves don't get crushed as much either. The flavor is absolutely delightful! It's very smooth and aromatic, no bitterness or anything unpleasant at all. Great night time tea or anytime relaxing tea! If you don't like your tea very strong, you can use one tea bag to infuse two cups. Also, if you're not that into hot tea, this tastes pretty good cold as well, especially if you add a little sugar. Very reasonably priced high quality tea and probably about the best you can do without going loose leaf. Will definitely keep buying this!"
201728,B001A1PYHW,A3VGF3QWGB7MKO,"Colbert Sesanker ""Colbert Sesanker""",7,9,5,1288915200,Excellent Quality,Excellent Quality and taste. Very aromatic and nice consistency. It does have some root fibers (fibrous pulp) though.<br />Good price and Volume.
111920,B000QDNIKU,A2Y1MP6TFAHCQT,"F. Nelson ""flea""",7,7,5,1178496000,Coffee to a Tea,"These pods are great! Don't allow the $20 price for these to sway you not to purchase them. You will not only save fortune at the end of year but will actually have a superior cup of coffee. These will allow you to purchase the coffee/tea of your choice and adjust the strength to suit you. They fit perfectly in the new Senseo Supreme machine and are a snap to clean up. For home use of pod coffee makers, these are the best way to get the most from your pod machine."
325082,B0002DGRRA,A1WKFVJCSW1OW6,R. Chan,0,0,5,1270425600,Good Stuff,"Received very timely, and packed safely; no burst packaging.  Really glad that these people make large enough buckets of this wonderful treat that it makes it affordable.  Dogs love these little cube treats, and they are always fresh since they are freeze dried."
197613,B000NME7F4,A29QB0BWELAZHH,Rob S,1,1,5,1305849600,simply the best!,"Absolutely love this candy.  It's the best and hard to find at a good price.  If you like SweetTarts, but like things a bit more sour, this is the candy for you."
16250,B007TJGZ54,AEMI84HPCXI22,"Sharon Cooley ""Songbird""",0,0,5,1338076800,Extremely enjoyable,"I have been having difficulty finding this blend at local stores. After trying many different flavors over the past 18 months, I find this the most enjoyable blend yet, followed closely by Kona blend. Thanks to Amazon for carrying this blend at an affordable price."
135221,B002910N6Y,A1Q01POMTXPWML,"Nicole Fiero ""fro yo lover""",0,0,4,1266278400,"good, not great","Arctic Zero is a tasty frozen treat with very low calories and sugar.  Definitely better when left out of the freezer to melt a lot.  It is icy, not creamy like low fat ice cream, but for 128 calrories in the whole pint, what can you expect?  Good alternative to have on hand when watching calories, but too expensive for quality of product."
255211,B0029NVJX8,A5A3C6XVDYUND,Julia A. Andrews,4,4,5,1280102400,Frankenstein's Little Monsters' Treats,"Of course, my cats deserve only the best so I began giving them treats to elicit a desired behavior in them.  Little did I know this would backfire and they would elicit a desired behavior in ME!<br /><br />Not only do they LOVE these (and a couple of other flavors), they have now learned when it 10pm, which is treat time and time to leave the bedroom.<br /><br />By 930pm the vultures are starting the circle me on bed while staring at me; at 945 they start to softly vocalize; by 10pm they hoist me on their little backs and carry me to the drawer where the treats live while in full complaining voice.  I obey and give them an equal number of treats in the hallway, quickly locking the bedroom door behind me. Why lock it?  We have lever type doorhandles and the male has learned to open the bedroom since ""Treat Time"" started, will march back in and demand more.<br /><br />Did Dr Frankenstein realized the monster he created?  YIKES!"
428948,B001ELL4HM,A3FBU0BPHWXUK7,Gian Ishino,0,0,5,1307318400,Buy - not exactly the same - but definitely awesome,"Very soft and fresh tasting gummy bears that taste almost exactly the same as the white gummy bears.  Again, it's not exactly the same, but anyone THAT picky should just buy their own damn pack of gummy bears and pick out the white ones that they like.  Finished my first bag, will buy more"
541039,B004VLVB4S,A3P0KRIFFOVU1W,Gordon M. Earsley,0,0,5,1338076800,"""Thick"" versus ""Steel Cut""","The ""thick"" Rolled oats does a good job replacing the ""Steel Cut"" which takes<br />so long to cook. I gave a two pounder of this to our neighbor who uses the<br />Steel Cut.  Wouldn't be surprized to see her change to the ""Thick"".<br /><br />steel"
467074,B000N9IJQA,A24ZGALKRTN4FF,Felicia A. Sullivan,1,1,5,1333324800,Great price/quantity,"Don't know WHY this stuff is so horrendously expensive in the grocery stores, for a fraction of the amount you receive from this company.  The price/quality/quantity is a very great value."
51360,B0014UAHQM,AZSA0PFRKSMOE,S. C. Gartland,2,2,1,1172880000,"All natural, but tastes bad","I guess if you like Stevia, it's the best way to go. I just hate the plastic, chemical taste -- certainly doesn't TASTE all natural! I ruined two or three cups of coffee using this stuff. But if you like it, it's a good deal."
365269,B001SITWC0,AJMY77NAPOLQ1,"AL ""NA""",2,2,4,1281225600,My Beef,"Jack Link's Beef Jerky, Original, 10-Ounce Packages (Pack of 2)<br /><br />Tough and chewiness, dry, not too salty, this is one of my favorites. Since the flavor isn't too strong, i tend to eat too much."
220301,B0034EDLS2,ADSHWWYEYIAN8,Beth D. Heide,0,0,5,1329436800,Awesome taste! Great Snack!,"These bars are really fruity and chewy even with all the nuts in it. These are fantastic for snack at anytime, or even for a lunch on the go when you don't have time to eat a meal. I'm so hooked on them, that I'm trying all the flavors. I highly recommend keepings these around."
528492,B002TOEMWW,A11PYC6H35VB7K,"lablover ""lablover""",1,1,5,1229385600,Great!,My very allergic dog loves these treats!  She knows where they are kept and goes right to the spot.  Thanks Plato
241954,B001AHJ2FQ,A28WXDXJA1P0MC,T. Casto,1,2,5,1221350400,Yum.,"I really like the flavor of these chips/crackers. The sesame seed flavor really pops after a few bites and they aren't dry in your mouth like some other multigrain products. They are a tad stale feeling, but I think that's intended and it doesn't mean they're old. With that said, I enjoyed my first bag. If I see these in a local store I will buy them again."
178320,B00073IVAQ,A2FBP7NGRMG73O,"T. Dobbins ""Leak""",3,3,5,1259625600,Good!,This is a really good tea.  I am drinking it during my pregnancy to tone the uterus.  Very good taste!
491270,B001SCCON0,AHEKRKM3U32DW,"J. K. Brown ""mid-western lady""",3,4,5,1271808000,"Crackers great tasting, shipping not","The crackers were something that we got in FL and ordered when we got home.  The crackers are great tasting, but the shipping allowed them to break up and now we have small pieces of crackers.  They are wonderful, but I will have to find a store that sells them instead of ordering."
62393,B000CQG8KS,A3VOMRHR3RH9F8,"mfarwell ""mfarwell""",1,1,5,1206576000,Great Tea!,"This Stash tea is a good full-bodied black tea.  I'm not much of a tea connoisseur, but this is the best irish breakfast tea I've ever had.  I'm a big fan of Stash teas, especially their black varieties, but this one is my absolute favorite, hands down."
501634,B001CCU8AW,A3MGSLLGRASN0Q,Margie Markus,2,10,1,1239408000,are these K Cups,Please specify if these are K-cups. Very confusing. Don't know if they would work with my Keurig Coffee Maker.
343638,B006BXUY2Y,A100WO06OQR8BQ,"Duffer. ""Bo""",0,0,5,1336003200,Deeeeeelicious!,"I did not know what to expect after reading many of the reviews. Some were good and some not so much. I decided to try to ignore all I had read and start from scratch. I removed one of the small bars from the box and took off the wrapper. One bite and I was hooked. Being a chocoholic to begin with I knew I could become addicted to these bars. You can read all about the ingredients and health issues etc but I am just going to tell you that these are very tasty IMHO. I could have eaten the whole box full at one sitting. Fortunately, I had enough will power to shelve the remainder of the bars for future consumption as an after dinner dessert. If you like chocolate you will almost certainly like these bars."
322674,B003PPAS9K,A35VQJA5Z7LKSK,sweet home alabama,1,1,5,1315612800,my favourite tuna,"Ortiz is one of the highest quality tuna available anywhere. It is prepared in olive oil and it is excellent for salads and many other dishes. This is not the typical US albacore tuna, this is a much smaller fish which increases the price but the meat is way better than any other white tuna. I am very pleased to see that Amazon keeps a continuous supply of it!"
411888,B000CQC05U,A11WJXVIIPADZR,"Cyberwiz ""Cyberwiz""",1,1,5,1278633600,Search Ended,It's hard to find this peach flavored black tea in the market. I was glad to find it online and at a good price.
385937,B000MGWIH0,A1WZEQO61NU396,Linda,0,0,5,1349654400,Erlin,"My husband Kurt and I are very satisfied with Now Foods Stevia extract. We are very health conscious. Our products must be healthy, pure and natural. After searching, this is the only stevia we will buy. We recommend it to our family and anyone who wants to stay away from sugar.  Other products are full of chemicals that are worse than the sugar.  Now Foods Stevia extract powder is natural.  We only use about 1/8 of a teaspoon for a full 8oz cup of coffee. Even that may be too much. We buy it by the pound and it lasts a long time.  How can anyone not use this product to substitute sugar?! It is an excellent product. We give it at least five stars.<br />Honestly and sincerely,<br /><br /> Kurt & Linda.<a href=""http://www.amazon.com/gp/product/B000MGWIH0"">Now Foods Stevia Extract - Powder 1 lbs</a>"
